well_name,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,mCherry,combo
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C8,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C9,AqpZ,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D1,AqpZ,5.0,135.0,DOPC-LB4,3.0,20.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D10,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D11,SecY-G,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D12,SecY-G,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D13,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D14,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D15,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D16,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D17,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D18,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D19,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D2,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D3,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D4,AqpZ,5.0,135.0,DOPC-LB5,3.0,15.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D5,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D6,SecY-G,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D7,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D8,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
D9,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E1,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E10,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E12,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E13,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E14,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E15,Blank,0.0,135.0,no_lipo,0.0,15.0,0.5,Blank
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E16,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E17,AqpZ,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E18,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E19,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E2,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E3,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E4,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E5,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E6,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E7,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E8,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
E9,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F1,AqpZ,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F10,Blank,0.0,135.0,no_lipo,0.0,25.0,0.5,Blank
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F11,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F12,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F13,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F14,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F15,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F16,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F17,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F18,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F19,AqpZ,5.0,85.0,DOPC-LB5,1.5,15.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F2,AqpZ,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F3,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F4,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F5,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F6,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
